"category","country","unit","year","value","sheet"
"Cereal and bakery foods ","Thailand","Million dollars","2017",138.2,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2016",126.7,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2015",124.5,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2014",115.2,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2013",122.4,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2012",105,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2011",91.8,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2010",87.6,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2009",84.9,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2008",91.8,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2007",62.9,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2006",46.9,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2005",41,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2004",38.3,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2003",37.3,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2002",33.7,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2001",27.2,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","2000",24.6,"Grains"
"Cereal and bakery foods ","Thailand","Million dollars","1999",23.2,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2023",225.9,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2022",222.8,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2021",177.8,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2020",162.2,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2019",186.5,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2018",181.5,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2017",150.6,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2016",135.6,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2015",133.1,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2014",146.4,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2013",145.7,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2012",134.7,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2011",123.3,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2010",102.7,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2009",94.6,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2008",106.5,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2007",94.9,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2006",84.6,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2005",78.3,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2004",75.7,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2003",67.1,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2002",51.3,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2001",52.6,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","2000",52.1,"Grains"
"Cereal and bakery foods ","Germany","Million dollars","1999",46.3,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2023",2822.6,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2022",2667.9,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2021",2039,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2020",1909.4,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2019",1681.7,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2018",1597.7,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2017",1494.4,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2016",1373,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2015",1265.6,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2014",1196.5,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2013",1144.9,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2012",1070.1,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2011",1004,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2010",911.2,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2009",826.5,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2008",859,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2007",776.8,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2006",723.9,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2005",641.6,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2004",579.1,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2003",528.6,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2002",489,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2001",430.6,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","2000",407.1,"Grains"
"Cereal and bakery foods ","Rest of world","Million dollars","1999",380.7,"Grains"
"Cereal and bakery foods ","World","Million dollars","2023",14227.7,"Grains"
"Cereal and bakery foods ","World","Million dollars","2022",13133.5,"Grains"
"Cereal and bakery foods ","World","Million dollars","2021",10468.9,"Grains"
"Cereal and bakery foods ","World","Million dollars","2020",9129.6,"Grains"
"Cereal and bakery foods ","World","Million dollars","2019",8443.4,"Grains"
"Cereal and bakery foods ","World","Million dollars","2018",7846.5,"Grains"
"Cereal and bakery foods ","World","Million dollars","2017",7064.2,"Grains"
"Cereal and bakery foods ","World","Million dollars","2016",6625.2,"Grains"
"Cereal and bakery foods ","World","Million dollars","2015",6034.7,"Grains"
"Cereal and bakery foods ","World","Million dollars","2014",5655.3,"Grains"
"Cereal and bakery foods ","World","Million dollars","2013",5435.1,"Grains"
"Cereal and bakery foods ","World","Million dollars","2012",5151.4,"Grains"
"Cereal and bakery foods ","World","Million dollars","2011",4896.2,"Grains"
"Cereal and bakery foods ","World","Million dollars","2010",4413,"Grains"
"Cereal and bakery foods ","World","Million dollars","2009",3967,"Grains"
"Cereal and bakery foods ","World","Million dollars","2008",4021.8,"Grains"
"Cereal and bakery foods ","World","Million dollars","2007",3707.8,"Grains"
"Cereal and bakery foods ","World","Million dollars","2006",3347.5,"Grains"
"Cereal and bakery foods ","World","Million dollars","2005",3049.7,"Grains"
"Cereal and bakery foods ","World","Million dollars","2004",2762.8,"Grains"
"Cereal and bakery foods ","World","Million dollars","2003",2519.2,"Grains"
"Cereal and bakery foods ","World","Million dollars","2002",2213.2,"Grains"
"Cereal and bakery foods ","World","Million dollars","2001",1910,"Grains"
"Cereal and bakery foods ","World","Million dollars","2000",1771.6,"Grains"
"Cereal and bakery foods ","World","Million dollars","1999",1657.5,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2023",3850.9,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2022",3856.8,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2021",3424,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2020",3255.5,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2019",2951.2,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2018",2777.3,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2017",2562.9,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2016",2414,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2015",2166.4,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2014",2006.3,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2013",1913.3,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2012",1840.7,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2011",1788.8,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2010",1724.9,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2009",1587.6,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2008",1609,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2007",1665.8,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2006",1588.5,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2005",1544.2,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2004",1447.6,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2003",1405.4,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2002",1301.2,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2001",1158.4,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","2000",1073.2,"Grains"
"Cereal and bakery foods ","World (quantity)","1,000 metric tons","1999",1008.8,"Grains"
