"category","country","unit","year","value"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2019","1033.4000000000001"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2018","1000.1"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2017","945.8"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2016","919.8"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2015","897.6"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2014","815.3"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2013","787"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2012","756.9"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2011","713.2"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2010","622.79999999999995"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2009","557.6"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2008","595"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2007","566.5"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2006","514.5"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2005","465.2"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2004","426.6"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2003","463.1"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2002","423.7"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2001","384.4"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","2000","393.4"
"Dried, prepared or preserved fruit 3/","Rest of world","Million dollars","1999","398.8"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2023","4191.1000000000004"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2022","4322.5"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2021","3537"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2020","3104.1"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2019","2895.1"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2018","3054.1"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2017","2799.7"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2016","2726.4"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2015","2657.2"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2014","2431.1999999999998"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2013","2402.1999999999998"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2012","2287.6"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2011","2111.8000000000002"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2010","1829.8"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2009","1702.4"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2008","1767"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2007","1542.8"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2006","1357.3"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2005","1190.5999999999999"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2004","1072.5999999999999"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2003","990.2"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2002","832.6"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2001","723.4"
"Dried, prepared or preserved fruit 3/","World","Million dollars","2000","699.5"
"Dried, prepared or preserved fruit 3/","World","Million dollars","1999","723.5"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2023","1707.2"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2022","1880.4"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2021","1644.5"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2020","1574.9"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2019","1522.2"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2018","1662"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2017","1566"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2016","1582.2"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2015","1560.7"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2014","1428.3"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2013","1471.7"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2012","1352.3"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2011","1296.8"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2010","1269.2"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2009","1226"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2008","1308.4000000000001"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2007","1306.4000000000001"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2006","1210.5"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2005","1106.8"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2004","1003.2"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2003","964.2"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2002","887.8"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2001","796.5"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","2000","788.5"
"Dried, prepared or preserved fruit 3/","World (quantity)","1,000 metric tons","1999","743.6"
"Fruit juices 4/","Brazil","Million dollars","2023","831.9"
"Fruit juices 4/","Brazil","Million dollars","2022","615"
"Fruit juices 4/","Brazil","Million dollars","2021","390.8"
"Fruit juices 4/","Brazil","Million dollars","2020","274.60000000000002"
"Fruit juices 4/","Brazil","Million dollars","2019","426"
"Fruit juices 4/","Brazil","Million dollars","2018","547.4"
"Fruit juices 4/","Brazil","Million dollars","2017","398.1"
"Fruit juices 4/","Brazil","Million dollars","2016","342.5"
"Fruit juices 4/","Brazil","Million dollars","2015","347.8"
"Fruit juices 4/","Brazil","Million dollars","2014","428.7"
"Fruit juices 4/","Brazil","Million dollars","2013","303.3"
"Fruit juices 4/","Brazil","Million dollars","2012","242"
"Fruit juices 4/","Brazil","Million dollars","2011","320.8"
"Fruit juices 4/","Brazil","Million dollars","2010","277.8"
"Fruit juices 4/","Brazil","Million dollars","2009","238.1"
"Fruit juices 4/","Brazil","Million dollars","2008","302"
"Fruit juices 4/","Brazil","Million dollars","2007","419.5"
"Fruit juices 4/","Brazil","Million dollars","2006","230.7"
"Fruit juices 4/","Brazil","Million dollars","2005","208.5"
"Fruit juices 4/","Brazil","Million dollars","2004","115.3"
"Fruit juices 4/","Brazil","Million dollars","2003","167.8"
"Fruit juices 4/","Brazil","Million dollars","2002","87.3"
"Fruit juices 4/","Brazil","Million dollars","2001","89.9"
"Fruit juices 4/","Brazil","Million dollars","2000","134.1"
"Fruit juices 4/","Brazil","Million dollars","1999","202.5"
"Fruit juices 4/","Mexico","Million dollars","2023","469.1"
"Fruit juices 4/","Mexico","Million dollars","2022","478.7"
"Fruit juices 4/","Mexico","Million dollars","2021","390.6"
"Fruit juices 4/","Mexico","Million dollars","2020","285.5"
"Fruit juices 4/","Mexico","Million dollars","2019","418.1"
"Fruit juices 4/","Mexico","Million dollars","2018","445"
"Fruit juices 4/","Mexico","Million dollars","2017","483.8"
"Fruit juices 4/","Mexico","Million dollars","2016","334.4"
"Fruit juices 4/","Mexico","Million dollars","2015","301.2"
"Fruit juices 4/","Mexico","Million dollars","2014","266.10000000000002"
"Fruit juices 4/","Mexico","Million dollars","2013","242.6"
"Fruit juices 4/","Mexico","Million dollars","2012","189.7"
"Fruit juices 4/","Mexico","Million dollars","2011","217.1"
"Fruit juices 4/","Mexico","Million dollars","2010","199.8"
"Fruit juices 4/","Mexico","Million dollars","2009","172.7"
"Fruit juices 4/","Mexico","Million dollars","2008","206.2"
"Fruit juices 4/","Mexico","Million dollars","2007","190.3"
"Fruit juices 4/","Mexico","Million dollars","2006","124.7"
"Fruit juices 4/","Mexico","Million dollars","2005","116.5"
"Fruit juices 4/","Mexico","Million dollars","2004","66.900000000000006"
"Fruit juices 4/","Mexico","Million dollars","2003","44.5"
"Fruit juices 4/","Mexico","Million dollars","2002","68.2"
"Fruit juices 4/","Mexico","Million dollars","2001","58.5"
"Fruit juices 4/","Mexico","Million dollars","2000","75.099999999999994"
"Fruit juices 4/","Mexico","Million dollars","1999","78.2"
"Fruit juices 4/","Turkey","Million dollars","2023","301.89999999999998"
"Fruit juices 4/","Turkey","Million dollars","2022","323.10000000000002"
"Fruit juices 4/","Turkey","Million dollars","2021","231.5"
"Fruit juices 4/","Turkey","Million dollars","2020","136.1"
"Fruit juices 4/","Turkey","Million dollars","2019","131.5"
"Fruit juices 4/","Turkey","Million dollars","2018","87.7"
"Fruit juices 4/","Turkey","Million dollars","2017","61.9"
"Fruit juices 4/","Turkey","Million dollars","2016","60.2"
"Fruit juices 4/","Turkey","Million dollars","2015","60.7"
"Fruit juices 4/","Turkey","Million dollars","2014","49.5"
"Fruit juices 4/","Turkey","Million dollars","2013","33.4"
"Fruit juices 4/","Turkey","Million dollars","2012","37.6"
"Fruit juices 4/","Turkey","Million dollars","2011","31.2"
"Fruit juices 4/","Turkey","Million dollars","2010","22.2"
"Fruit juices 4/","Turkey","Million dollars","2009","25.1"
"Fruit juices 4/","Turkey","Million dollars","2008","41.5"
"Fruit juices 4/","Turkey","Million dollars","2007","50.5"
"Fruit juices 4/","Turkey","Million dollars","2006","31.3"
"Fruit juices 4/","Turkey","Million dollars","2005","6.4"
"Fruit juices 4/","Turkey","Million dollars","2004","7.5"
"Fruit juices 4/","Turkey","Million dollars","2003","2.9"
"Fruit juices 4/","Turkey","Million dollars","2002","4.2"
"Fruit juices 4/","Turkey","Million dollars","2001","9.9"
"Fruit juices 4/","Turkey","Million dollars","2000","9.6"
"Fruit juices 4/","Turkey","Million dollars","1999","6.5"
"Fruit juices 4/","Thailand","Million dollars","2023","206.7"
"Fruit juices 4/","Thailand","Million dollars","2022","223"
"Fruit juices 4/","Thailand","Million dollars","2021","179"
"Fruit juices 4/","Thailand","Million dollars","2020","147.69999999999999"
"Fruit juices 4/","Thailand","Million dollars","2019","154.19999999999999"
"Fruit juices 4/","Thailand","Million dollars","2018","69.5"
"Fruit juices 4/","Thailand","Million dollars","2017","39.6"
"Fruit juices 4/","Thailand","Million dollars","2016","54.8"
"Fruit juices 4/","Thailand","Million dollars","2015","38.299999999999997"
"Fruit juices 4/","Thailand","Million dollars","2014","31.7"
"Fruit juices 4/","Thailand","Million dollars","2013","37.9"
"Fruit juices 4/","Thailand","Million dollars","2012","35.299999999999997"
"Fruit juices 4/","Thailand","Million dollars","2011","39.4"
"Fruit juices 4/","Thailand","Million dollars","2010","35.4"
"Fruit juices 4/","Thailand","Million dollars","2009","41.8"
"Fruit juices 4/","Thailand","Million dollars","2008","36.5"
"Fruit juices 4/","Thailand","Million dollars","2007","24.3"
"Fruit juices 4/","Thailand","Million dollars","2006","29.2"
"Fruit juices 4/","Thailand","Million dollars","2005","27.7"
"Fruit juices 4/","Thailand","Million dollars","2004","26.2"
"Fruit juices 4/","Thailand","Million dollars","2003","30.2"
"Fruit juices 4/","Thailand","Million dollars","2002","26.5"
"Fruit juices 4/","Thailand","Million dollars","2001","25.5"
"Fruit juices 4/","Thailand","Million dollars","2000","19.7"
"Fruit juices 4/","Thailand","Million dollars","1999","39.1"
"Fruit juices 4/","Philippines","Million dollars","2023","123.5"
"Fruit juices 4/","Philippines","Million dollars","2022","115.5"
"Fruit juices 4/","Philippines","Million dollars","2021","39"
"Fruit juices 4/","Philippines","Million dollars","2020","45"
"Fruit juices 4/","Philippines","Million dollars","2019","53.3"
"Fruit juices 4/","Philippines","Million dollars","2018","25.3"
"Fruit juices 4/","Philippines","Million dollars","2017","37.299999999999997"
"Fruit juices 4/","Philippines","Million dollars","2016","31.2"
"Fruit juices 4/","Philippines","Million dollars","2015","52.2"
"Fruit juices 4/","Philippines","Million dollars","2014","72.099999999999994"
"Fruit juices 4/","Philippines","Million dollars","2013","62.5"
"Fruit juices 4/","Philippines","Million dollars","2012","67.599999999999994"
"Fruit juices 4/","Philippines","Million dollars","2011","73.5"
"Fruit juices 4/","Philippines","Million dollars","2010","52.9"
"Fruit juices 4/","Philippines","Million dollars","2009","58.2"
"Fruit juices 4/","Philippines","Million dollars","2008","45.6"
"Fruit juices 4/","Philippines","Million dollars","2007","43.3"
"Fruit juices 4/","Philippines","Million dollars","2006","52.8"
"Fruit juices 4/","Philippines","Million dollars","2005","52.8"
"Fruit juices 4/","Philippines","Million dollars","2004","51.9"
"Fruit juices 4/","Philippines","Million dollars","2003","57.8"
"Fruit juices 4/","Philippines","Million dollars","2002","47.3"
"Fruit juices 4/","Philippines","Million dollars","2001","49.5"
"Fruit juices 4/","Philippines","Million dollars","2000","39.200000000000003"
"Fruit juices 4/","Philippines","Million dollars","1999","33.700000000000003"
"Fruit juices 4/","Canada","Million dollars","2023","117.4"
"Fruit juices 4/","Canada","Million dollars","2022","113.1"
"Fruit juices 4/","Canada","Million dollars","2021","81.2"
"Fruit juices 4/","Canada","Million dollars","2020","65"
"Fruit juices 4/","Canada","Million dollars","2019","57"
"Fruit juices 4/","Canada","Million dollars","2018","59.9"
"Fruit juices 4/","Canada","Million dollars","2017","65.900000000000006"
"Fruit juices 4/","Canada","Million dollars","2016","61.4"
"Fruit juices 4/","Canada","Million dollars","2015","59.9"
"Fruit juices 4/","Canada","Million dollars","2014","61.8"
"Fruit juices 4/","Canada","Million dollars","2013","65.599999999999994"
"Fruit juices 4/","Canada","Million dollars","2012","65.8"
"Fruit juices 4/","Canada","Million dollars","2011","60.4"
"Fruit juices 4/","Canada","Million dollars","2010","43.6"
"Fruit juices 4/","Canada","Million dollars","2009","48.9"
"Fruit juices 4/","Canada","Million dollars","2008","60.2"
"Fruit juices 4/","Canada","Million dollars","2007","49.2"
"Fruit juices 4/","Canada","Million dollars","2006","38.799999999999997"
"Fruit juices 4/","Canada","Million dollars","2005","41.9"
"Fruit juices 4/","Canada","Million dollars","2004","43.3"
"Fruit juices 4/","Canada","Million dollars","2003","41.8"
"Fruit juices 4/","Canada","Million dollars","2002","29.8"
"Fruit juices 4/","Canada","Million dollars","2001","25.5"
"Fruit juices 4/","Canada","Million dollars","2000","21.9"
"Fruit juices 4/","Canada","Million dollars","1999","24.9"
"Fruit juices 4/","Argentina","Million dollars","2023","112.8"
"Fruit juices 4/","Argentina","Million dollars","2022","143.5"
"Fruit juices 4/","Argentina","Million dollars","2021","154.6"
"Fruit juices 4/","Argentina","Million dollars","2020","149.19999999999999"
"Fruit juices 4/","Argentina","Million dollars","2019","156.4"
"Fruit juices 4/","Argentina","Million dollars","2018","153.9"
"Fruit juices 4/","Argentina","Million dollars","2017","112.6"
"Fruit juices 4/","Argentina","Million dollars","2016","145.6"
"Fruit juices 4/","Argentina","Million dollars","2015","165.7"
"Fruit juices 4/","Argentina","Million dollars","2014","164.7"
"Fruit juices 4/","Argentina","Million dollars","2013","229.6"
"Fruit juices 4/","Argentina","Million dollars","2012","227.3"
"Fruit juices 4/","Argentina","Million dollars","2011","305.8"
"Fruit juices 4/","Argentina","Million dollars","2010","118.9"
"Fruit juices 4/","Argentina","Million dollars","2009","141.5"
"Fruit juices 4/","Argentina","Million dollars","2008","214.7"
"Fruit juices 4/","Argentina","Million dollars","2007","179.2"
"Fruit juices 4/","Argentina","Million dollars","2006","146.80000000000001"
"Fruit juices 4/","Argentina","Million dollars","2005","146.69999999999999"
"Fruit juices 4/","Argentina","Million dollars","2004","106.2"
"Fruit juices 4/","Argentina","Million dollars","2003","101.1"
"Fruit juices 4/","Argentina","Million dollars","2002","93.6"
"Fruit juices 4/","Argentina","Million dollars","2001","110.9"
"Fruit juices 4/","Argentina","Million dollars","2000","120.4"
"Fruit juices 4/","Argentina","Million dollars","1999","132.30000000000001"
"Fruit juices 4/","China","Million dollars","2023","96.5"
"Fruit juices 4/","China","Million dollars","2022","177"
"Fruit juices 4/","China","Million dollars","2021","142"
"Fruit juices 4/","China","Million dollars","2020","196.5"
"Fruit juices 4/","China","Million dollars","2019","96"
"Fruit juices 4/","China","Million dollars","2018","390.2"
"Fruit juices 4/","China","Million dollars","2017","319"
"Fruit juices 4/","China","Million dollars","2016","325.89999999999998"
"Fruit juices 4/","China","Million dollars","2015","321.39999999999998"
"Fruit juices 4/","China","Million dollars","2014","396"
"Fruit juices 4/","China","Million dollars","2013","542.20000000000005"
"Fruit juices 4/","China","Million dollars","2012","634.70000000000005"
"Fruit juices 4/","China","Million dollars","2011","558.79999999999995"
"Fruit juices 4/","China","Million dollars","2010","385.5"
"Fruit juices 4/","China","Million dollars","2009","356.9"
"Fruit juices 4/","China","Million dollars","2008","675.4"
"Fruit juices 4/","China","Million dollars","2007","437.2"
"Fruit juices 4/","China","Million dollars","2006","206.2"
"Fruit juices 4/","China","Million dollars","2005","186.7"
"Fruit juices 4/","China","Million dollars","2004","166.2"
"Fruit juices 4/","China","Million dollars","2003","101.5"
"Fruit juices 4/","China","Million dollars","2002","54.9"
"Fruit juices 4/","China","Million dollars","2001","36.6"
"Fruit juices 4/","China","Million dollars","2000","39.299999999999997"
"Fruit juices 4/","China","Million dollars","1999","24.6"
"Fruit juices 4/","Rest of world","Million dollars","2023","920.8"
"Fruit juices 4/","Rest of world","Million dollars","2022","913"
"Fruit juices 4/","Rest of world","Million dollars","2021","682.4"
"Fruit juices 4/","Rest of world","Million dollars","2020","522.4"
"Fruit juices 4/","Rest of world","Million dollars","2019","609.20000000000005"
"Fruit juices 4/","Rest of world","Million dollars","2018","468.6"
"Fruit juices 4/","Rest of world","Million dollars","2017","441.5"
"Fruit juices 4/","Rest of world","Million dollars","2016","442.7"
"Fruit juices 4/","Rest of world","Million dollars","2015","454.7"
"Fruit juices 4/","Rest of world","Million dollars","2014","420.2"
"Fruit juices 4/","Rest of world","Million dollars","2013","329.5"
"Fruit juices 4/","Rest of world","Million dollars","2012","335.6"
"Fruit juices 4/","Rest of world","Million dollars","2011","325.39999999999998"
"Fruit juices 4/","Rest of world","Million dollars","2010","269.3"
"Fruit juices 4/","Rest of world","Million dollars","2009","272.8"
"Fruit juices 4/","Rest of world","Million dollars","2008","337.9"
"Fruit juices 4/","Rest of world","Million dollars","2007","342.1"
"Fruit juices 4/","Rest of world","Million dollars","2006","284.5"
"Fruit juices 4/","Rest of world","Million dollars","2005","239.5"
"Fruit juices 4/","Rest of world","Million dollars","2004","248.1"
"Fruit juices 4/","Rest of world","Million dollars","2003","246.9"
"Fruit juices 4/","Rest of world","Million dollars","2002","264"
"Fruit juices 4/","Rest of world","Million dollars","2001","253.4"
"Fruit juices 4/","Rest of world","Million dollars","2000","307.7"
"Fruit juices 4/","Rest of world","Million dollars","1999","253.6"
"Fruit juices 4/","World","Million dollars","2023","3180.6"
"Fruit juices 4/","World","Million dollars","2022","3101.9"
"Fruit juices 4/","World","Million dollars","2021","2291.1"
"Fruit juices 4/","World","Million dollars","2020","1822"
"Fruit juices 4/","World","Million dollars","2019","2101.6999999999998"
"Fruit juices 4/","World","Million dollars","2018","2247.5"
"Fruit juices 4/","World","Million dollars","2017","1959.7"
"Fruit juices 4/","World","Million dollars","2016","1798.7"
"Fruit juices 4/","World","Million dollars","2015","1801.9"
"Fruit juices 4/","World","Million dollars","2014","1890.8"
"Fruit juices 4/","World","Million dollars","2013","1846.6"
"Fruit juices 4/","World","Million dollars","2012","1835.6"
"Fruit juices 4/","World","Million dollars","2011","1932.4"
"Fruit juices 4/","World","Million dollars","2010","1405.4"
"Fruit juices 4/","World","Million dollars","2009","1356"
"Fruit juices 4/","World","Million dollars","2008","1920"
"Fruit juices 4/","World","Million dollars","2007","1735.6"
"Fruit juices 4/","World","Million dollars","2006","1145"
"Fruit juices 4/","World","Million dollars","2005","1026.7"
"Fruit juices 4/","World","Million dollars","2004","831.6"
"Fruit juices 4/","World","Million dollars","2003","794.5"
"Fruit juices 4/","World","Million dollars","2002","675.8"
"Fruit juices 4/","World","Million dollars","2001","659.7"
"Fruit juices 4/","World","Million dollars","2000","767"
"Fruit juices 4/","World","Million dollars","1999","795.4"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2023","5"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2022","9.4"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2021","13.6"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2020","7.8"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2019","2.7"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2018","8.4"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2017","3.5"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2016","6.6"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2015","5.9"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2014","4.4000000000000004"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2013","0.6"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2012","0.5"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2011","0.8"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2010","0.1"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2009","0.1"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2008","0.3"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2007","0.7"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2006","1.2"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2005","0.9"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2004","0.8"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2003","0.6"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2002","0.5"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2001","0.7"
"Fruit juices 4/","World (quantity)","1,000 metric tons","2000","0.5"
"Fruit juices 4/","World (quantity)","1,000 metric tons","1999","0.3"
