"category","country","unit","year","value","sheet"
"Oilseeds ","Argentina","Million dollars","2013",34.3,"VegOils"
"Oilseeds ","Argentina","Million dollars","2012",34.7,"VegOils"
"Oilseeds ","Argentina","Million dollars","2011",16,"VegOils"
"Oilseeds ","Argentina","Million dollars","2010",16.2,"VegOils"
"Oilseeds ","Argentina","Million dollars","2009",12,"VegOils"
"Oilseeds ","Argentina","Million dollars","2008",13.1,"VegOils"
"Oilseeds ","Argentina","Million dollars","2007",9.1,"VegOils"
"Oilseeds ","Argentina","Million dollars","2006",10.9,"VegOils"
"Oilseeds ","Argentina","Million dollars","2005",11.9,"VegOils"
"Oilseeds ","Argentina","Million dollars","2004",7.9,"VegOils"
"Oilseeds ","Argentina","Million dollars","2003",6.6,"VegOils"
"Oilseeds ","Argentina","Million dollars","2002",6.9,"VegOils"
"Oilseeds ","Argentina","Million dollars","2001",5,"VegOils"
"Oilseeds ","Argentina","Million dollars","2000",4.8,"VegOils"
"Oilseeds ","Argentina","Million dollars","1999",8.2,"VegOils"
"Oilseeds ","Chile","Million dollars","2023",81,"VegOils"
"Oilseeds ","Chile","Million dollars","2022",50.7,"VegOils"
"Oilseeds ","Chile","Million dollars","2021",35.7,"VegOils"
"Oilseeds ","Chile","Million dollars","2020",35.5,"VegOils"
"Oilseeds ","Chile","Million dollars","2019",34.2,"VegOils"
"Oilseeds ","Chile","Million dollars","2018",38.8,"VegOils"
"Oilseeds ","Chile","Million dollars","2017",41.2,"VegOils"
"Oilseeds ","Chile","Million dollars","2016",32.1,"VegOils"
"Oilseeds ","Chile","Million dollars","2015",24.6,"VegOils"
"Oilseeds ","Chile","Million dollars","2014",20.8,"VegOils"
"Oilseeds ","Chile","Million dollars","2013",30.2,"VegOils"
"Oilseeds ","Chile","Million dollars","2012",28.3,"VegOils"
"Oilseeds ","Chile","Million dollars","2011",23.1,"VegOils"
"Oilseeds ","Chile","Million dollars","2010",25,"VegOils"
"Oilseeds ","Chile","Million dollars","2009",26.5,"VegOils"
"Oilseeds ","Chile","Million dollars","2008",8.8,"VegOils"
"Oilseeds ","Chile","Million dollars","2007",2.7,"VegOils"
"Oilseeds ","Chile","Million dollars","2006",3,"VegOils"
"Oilseeds ","Chile","Million dollars","2005",8.5,"VegOils"
"Oilseeds ","Chile","Million dollars","2004",1.6,"VegOils"
"Oilseeds ","Chile","Million dollars","2003",1.9,"VegOils"
"Oilseeds ","Chile","Million dollars","2002",1.1,"VegOils"
"Oilseeds ","Chile","Million dollars","2001",1.6,"VegOils"
"Oilseeds ","Chile","Million dollars","2000",2.9,"VegOils"
"Oilseeds ","Chile","Million dollars","1999",3.6,"VegOils"
"Oilseeds ","India","Million dollars","2023",64.1,"VegOils"
"Oilseeds ","India","Million dollars","2022",65.8,"VegOils"
"Oilseeds ","India","Million dollars","2021",70,"VegOils"
"Oilseeds ","India","Million dollars","2020",90,"VegOils"
"Oilseeds ","India","Million dollars","2019",113,"VegOils"
"Oilseeds ","India","Million dollars","2018",128,"VegOils"
"Oilseeds ","India","Million dollars","2017",138.4,"VegOils"
"Oilseeds ","India","Million dollars","2016",107.4,"VegOils"
"Oilseeds ","India","Million dollars","2015",162.9,"VegOils"
"Oilseeds ","India","Million dollars","2014",168.7,"VegOils"
"Oilseeds ","India","Million dollars","2013",100.5,"VegOils"
"Oilseeds ","India","Million dollars","2012",70.8,"VegOils"
"Oilseeds ","India","Million dollars","2011",80.3,"VegOils"
"Oilseeds ","India","Million dollars","2010",57,"VegOils"
"Oilseeds ","India","Million dollars","2009",47.6,"VegOils"
"Oilseeds ","India","Million dollars","2008",76.7,"VegOils"
"Oilseeds ","India","Million dollars","2007",43.7,"VegOils"
"Oilseeds ","India","Million dollars","2006",35.6,"VegOils"
"Oilseeds ","India","Million dollars","2005",28.8,"VegOils"
"Oilseeds ","India","Million dollars","2004",36.8,"VegOils"
"Oilseeds ","India","Million dollars","2003",24.7,"VegOils"
"Oilseeds ","India","Million dollars","2002",20.3,"VegOils"
"Oilseeds ","India","Million dollars","2001",15.3,"VegOils"
"Oilseeds ","India","Million dollars","2000",22.5,"VegOils"
"Oilseeds ","India","Million dollars","1999",17.1,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2023",60.3,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2022",89.1,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2021",61.6,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2020",68.2,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2019",32.8,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2018",25.6,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2017",18.3,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2016",18.4,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2015",18.8,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2014",13.4,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2013",5.1,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2012",4.2,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2011",2,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2010",1,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2009",1.3,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2008",0.9,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2007",0.6,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2006",0.1,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2005",1.3,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2004",0.1,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2003",0,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2002",0,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2001",0,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","2000",0,"VegOils"
"Oilseeds ","Bulgaria","Million dollars","1999",0,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2023",376.6,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2022",582.8,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2021",299.8,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2020",286,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2019",245.5,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2018",291.2,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2017",309.4,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2016",352.5,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2015",360.6,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2014",438.9,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2013",442.1,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2012",210.7,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2011",109.7,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2010",105.4,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2009",160.5,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2008",182.6,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2007",104.3,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2006",82,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2005",105.2,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2004",91.5,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2003",61.1,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2002",77.6,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2001",97.3,"VegOils"
"Oilseeds ","Rest of world","Million dollars","2000",107.6,"VegOils"
"Oilseeds ","Rest of world","Million dollars","1999",107.6,"VegOils"
"Oilseeds ","World","Million dollars","2023",1383.7,"VegOils"
"Oilseeds ","World","Million dollars","2022",1520.7,"VegOils"
"Oilseeds ","World","Million dollars","2021",1148.9,"VegOils"
"Oilseeds ","World","Million dollars","2020",1002.3,"VegOils"
"Oilseeds ","World","Million dollars","2019",932.6,"VegOils"
"Oilseeds ","World","Million dollars","2018",979.6,"VegOils"
"Oilseeds ","World","Million dollars","2017",1016.1,"VegOils"
"Oilseeds ","World","Million dollars","2016",1003.9,"VegOils"
"Oilseeds ","World","Million dollars","2015",1183.4,"VegOils"
"Oilseeds ","World","Million dollars","2014",2093.1,"VegOils"
"Oilseeds ","World","Million dollars","2013",1528,"VegOils"
"Oilseeds ","World","Million dollars","2012",917.1,"VegOils"
"Oilseeds ","World","Million dollars","2011",862.1,"VegOils"
"Oilseeds ","World","Million dollars","2010",684.3,"VegOils"
"Oilseeds ","World","Million dollars","2009",703,"VegOils"
"Oilseeds ","World","Million dollars","2008",1016.4,"VegOils"
"Oilseeds ","World","Million dollars","2007",559.2,"VegOils"
"Oilseeds ","World","Million dollars","2006",395.5,"VegOils"
"Oilseeds ","World","Million dollars","2005",347.2,"VegOils"
"Oilseeds ","World","Million dollars","2004",345,"VegOils"
"Oilseeds ","World","Million dollars","2003",220.5,"VegOils"
"Oilseeds ","World","Million dollars","2002",214.4,"VegOils"
"Oilseeds ","World","Million dollars","2001",232,"VegOils"
"Oilseeds ","World","Million dollars","2000",249.3,"VegOils"
"Oilseeds ","World","Million dollars","1999",242.3,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2023",1372.8,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2022",1491.7,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2021",1352.2,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2020",1330.4,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2019",1193.9,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2018",1414.4,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2017",1524.9,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2016",1474.8,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2015",1685.2,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2014",3371.3,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2013",2249.9,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2012",1273.7,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2011",1303.8,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2010",1220,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2009",1243.2,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2008",1571.1,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2007",1239,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2006",1108.8,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2005",885,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2004",842.2,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2003",552.7,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2002",760.1,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2001",892.9,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","2000",932.2,"VegOils"
"Oilseeds ","World (quantity)","1,000 metric tons","1999",765.8,"VegOils"
